input,output,announce_date,is_divorce,text_combined,input_processed,topic_label
손해배상청구에서 위자료 인정 기준은 무엇인가요?,"손해배상청구에서 위자료는 사고의 경위, 피해자의 연령, 피해 정도 등을 참작하여 인정됩니다. 예를 들어, 피해자가 교통사고로 인해 부상을 입었을 경우, 그 경위와 상해 정도를 고려하여 일정 금액의 위자료가 인정될 수 있습니다.",2022-01-27T09:00:00.000+09:00,0,"손해배상청구에서 위자료 인정 기준은 무엇인가요? 손해배상청구에서 위자료는 사고의 경위, 피해자의 연령, 피해 정도 등을 참작하여 인정됩니다. 예를 들어, 피해자가 교통사고로 인해 부상을 입었을 경우, 그 경위와 상해 정도를 고려하여 일정 금액의 위자료가 인정될 수 있습니다.",위자료 인정 기준 청구 손해배상,-1
불법행위에 따른 손해배상액의 산정 기준은 무엇인가요?,"손해배상액의 산정은 민법 제750조 및 제751조에 따라 피해자가 입은 실제 손해와 함께 위자료의 지급을 포함하여야 합니다. 위자료는 피해자의 정신적 고통을 보상하기 위한 것으로, 그 액수는 피해의 정도, 가해자의 고의 또는 과실의 유무, 피해자의 나이 및 직업, 유사 사례 등을 종합적으로 고려하여 합리적으로 결정됩니다.",2022-12-21T09:00:00.000+09:00,0,"불법행위에 따른 손해배상액의 산정 기준은 무엇인가요? 손해배상액의 산정은 민법 제750조 및 제751조에 따라 피해자가 입은 실제 손해와 함께 위자료의 지급을 포함하여야 합니다. 위자료는 피해자의 정신적 고통을 보상하기 위한 것으로, 그 액수는 피해의 정도, 가해자의 고의 또는 과실의 유무, 피해자의 나이 및 직업, 유사 사례 등을 종합적으로 고려하여 합리적으로 결정됩니다.",불법행위 따르다 기준 산정 손해배상,-1
교육훈련규정에 따라 교육비 반환의무가 발생하는 조건은 무엇인가요?,"교육훈련규정 제23조에 따르면, 의무재직기간 내에 퇴직하는 경우에는 교육비 전액을 반환해야 하며, 이는 근로자가 유학대상자로 선정되어 교육을 이수한 후 회사의 기대에 부응하기 위해 존재하는 의무입니다. 이때 반환의무는 교육받은 기간의 3배에 해당하는 기간 동안 근무해야 발생하게 됩니다.",2016-12-21T09:00:00.000+09:00,0,"교육훈련규정에 따라 교육비 반환의무가 발생하는 조건은 무엇인가요? 교육훈련규정 제23조에 따르면, 의무재직기간 내에 퇴직하는 경우에는 교육비 전액을 반환해야 하며, 이는 근로자가 유학대상자로 선정되어 교육을 이수한 후 회사의 기대에 부응하기 위해 존재하는 의무입니다. 이때 반환의무는 교육받은 기간의 3배에 해당하는 기간 동안 근무해야 발생하게 됩니다.",훈련 규정 의무 따르다 발생 조건 교육비 반환 교육,-1
불법행위로 인한 손해배상의 청구가 기각되는 경우의 예는 무엇인가요?,"손해배상의 청구가 기각되는 경우는 피해자가 주장하는 손해의 사실이나 원인을 충분히 입증하지 못했을 때 발생합니다. 예를 들어, 피해자가 성폭행 사실을 입증할 증거를 제공하지 못하거나, 관련 규정에 따라 행위자의 고의나 과실이 인정되지 않는 경우에 청구가 기각될 수 있습니다.",2016-04-22T09:00:00.000+09:00,0,"불법행위로 인한 손해배상의 청구가 기각되는 경우의 예는 무엇인가요? 손해배상의 청구가 기각되는 경우는 피해자가 주장하는 손해의 사실이나 원인을 충분히 입증하지 못했을 때 발생합니다. 예를 들어, 피해자가 성폭행 사실을 입증할 증거를 제공하지 못하거나, 관련 규정에 따라 행위자의 고의나 과실이 인정되지 않는 경우에 청구가 기각될 수 있습니다.",불법행위 기각 청구 인하다 손해배상,-1
손해배상청구소송에서 받는 손해배상액은 어떻게 산정되나요?,"손해배상액은 원칙적으로 피해자가 입은 손해의 전부를 이론적으로 보상해야 하며, 민법 제750조에 따라 발생한 손해와 원인 사이에 인과관계가 인정되어야 합니다. 손해는 직접 손해와 간접 손해로 나뉘며, 이를 고려하여 합리적인 방식으로 산정합니다. 예를 들어, 법원에서 제시한 치료비, 소득 손실, 위자료 등을 종합적으로 고려하여 산정됩니다.",2020-12-10T09:00:00.000+09:00,0,"손해배상청구소송에서 받는 손해배상액은 어떻게 산정되나요? 손해배상액은 원칙적으로 피해자가 입은 손해의 전부를 이론적으로 보상해야 하며, 민법 제750조에 따라 발생한 손해와 원인 사이에 인과관계가 인정되어야 합니다. 손해는 직접 손해와 간접 손해로 나뉘며, 이를 고려하여 합리적인 방식으로 산정합니다. 예를 들어, 법원에서 제시한 치료비, 소득 손실, 위자료 등을 종합적으로 고려하여 산정됩니다.",소송 어떻다 산정 청구 손해배상 받다,-1
소송에서 중복제소가 인정되지 않는 경우는 무엇인가요?,"소송에서 중복제소가 인정되지 않으려면, 이전에 제기된 동일한 청구의 소가 각하되었거나, 이미 종결된 경우에 해당합니다. 예를 들어, 이전에 동일한 청구로 지급명령을 신청했으나 각하되어 확정된 경우, 중복제소에 해당하지 않습니다.",2018-12-06T09:00:00.000+09:00,0,"소송에서 중복제소가 인정되지 않는 경우는 무엇인가요? 소송에서 중복제소가 인정되지 않으려면, 이전에 제기된 동일한 청구의 소가 각하되었거나, 이미 종결된 경우에 해당합니다. 예를 들어, 이전에 동일한 청구로 지급명령을 신청했으나 각하되어 확정된 경우, 중복제소에 해당하지 않습니다.",소송 인정 소가 중복,-1
의료사고에서 손해배상액을 산정할 때 고려해야 할 요소는 무엇인가요?,"손해배상액을 산정할 때는 환자의 치료비, 장례비, 위자료, 그리고 향후 치료비와 상실이익을 포함한 모든 손해 요소를 종합적으로 고려해야 합니다. 민법 제756조에 따라 위자료의 경우, 피해자의 고통과 정서적 손실을 감안하여 평가됩니다. 또한, 피해자의 나이, 건강상태, 소득 등의 재무적 요인도 함께 고려되어야 합니다.",2022-07-19T09:00:00.000+09:00,0,"의료사고에서 손해배상액을 산정할 때 고려해야 할 요소는 무엇인가요? 손해배상액을 산정할 때는 환자의 치료비, 장례비, 위자료, 그리고 향후 치료비와 상실이익을 포함한 모든 손해 요소를 종합적으로 고려해야 합니다. 민법 제756조에 따라 위자료의 경우, 피해자의 고통과 정서적 손실을 감안하여 평가됩니다. 또한, 피해자의 나이, 건강상태, 소득 등의 재무적 요인도 함께 고려되어야 합니다.",고려 산정 의료 손해배상 요소 사고,-1
항소심에서 공사대금의 지급 의무가 감액되는 조건은 무엇인가요?,"상법 제557조에 의거, 항소심에서 공사대금의 지급 의무는 실제로 공사에 소요된 비용의 범위 내에서 한정됩니다. 항소심에서 공사대금의 지급 의무가 감액되기 위해서는, 하자 발생, 계약 위반, 부당이득 등이 입증되어야 합니다. 시공 과정에서의 부실 공사, 미완성 작업, 계약 조건 미준수 등이 확인되면 법원은 공사대금을 감액할 수 있습니다. 또한, 발주자가 이미 일부 금액을 지급했거나 손해를 입증한 경우에도 감액이 적용될 수 있습니다.",2021-05-06T09:00:00.000+09:00,0,"항소심에서 공사대금의 지급 의무가 감액되는 조건은 무엇인가요? 상법 제557조에 의거, 항소심에서 공사대금의 지급 의무는 실제로 공사에 소요된 비용의 범위 내에서 한정됩니다. 항소심에서 공사대금의 지급 의무가 감액되기 위해서는, 하자 발생, 계약 위반, 부당이득 등이 입증되어야 합니다. 시공 과정에서의 부실 공사, 미완성 작업, 계약 조건 미준수 등이 확인되면 법원은 공사대금을 감액할 수 있습니다. 또한, 발주자가 이미 일부 금액을 지급했거나 손해를 입증한 경우에도 감액이 적용될 수 있습니다.",감액 의무 지급 대금 조건 항소심,-1
피해자가 손해배상을 청구하기 위해 입증해야 하는 책임의 조건은 무엇인가요?,"민법 제750조에 따르면, 피해자가 손해배상을 청구하기 위해서는 가해자의 불법행위와 그로 인해 발생한 손해 간의 인과관계를 입증해야 합니다. 불법행위는 타인의 권리를 침해하는 행위이며, 피해자는 자신의 손해가 가해자의 행위로 인해 발생했음을 명확하게 입증해야 합니다.",2016-12-08T09:00:00.000+09:00,0,"피해자가 손해배상을 청구하기 위해 입증해야 하는 책임의 조건은 무엇인가요? 민법 제750조에 따르면, 피해자가 손해배상을 청구하기 위해서는 가해자의 불법행위와 그로 인해 발생한 손해 간의 인과관계를 입증해야 합니다. 불법행위는 타인의 권리를 침해하는 행위이며, 피해자는 자신의 손해가 가해자의 행위로 인해 발생했음을 명확하게 입증해야 합니다.",피해자 입증 조건 책임 청구 손해배상 위해,-1
"매매계약에 기한 소유권이전등기청구권을 근거로 한 처분금지가처분 신청 시, 관련 민사소송에서 패소한 경우에도 그 가처분 신청이 불법행위로 인정될 수 있는 조건은 무엇인가요?","민사소송을 제기한 사람이 패소한 경우에도 그의 소의 제기가 불법행위로 인정되기 위해서는 제소자가 주장한 권리 또는 법률관계가 사실적·법률적 근거가 없고, 제소자가 그 점을 알면서 또는 통상인이라면 알 수 있음에도 불구하고 소를 제기한 경우, 또는 소제기가 재판제도의 취지와 목적에 비추어 현저하게 상당성을 잃었다고 인정되는 경우에 한합니다. 이는 제소자가 통상의 주의력을 가지고 있었더라면 알 수 있었거나 쉽게 알 수 있었음에도 불구하고 권리 주장을 하여 소를 제기하는 행위가 재판제도의 왜곡을 초래할 정도로 무리하였음을 의미합니다.",2022-11-23T09:00:00.000+09:00,0,"매매계약에 기한 소유권이전등기청구권을 근거로 한 처분금지가처분 신청 시, 관련 민사소송에서 패소한 경우에도 그 가처분 신청이 불법행위로 인정될 수 있는 조건은 무엇인가요? 민사소송을 제기한 사람이 패소한 경우에도 그의 소의 제기가 불법행위로 인정되기 위해서는 제소자가 주장한 권리 또는 법률관계가 사실적·법률적 근거가 없고, 제소자가 그 점을 알면서 또는 통상인이라면 알 수 있음에도 불구하고 소를 제기한 경우, 또는 소제기가 재판제도의 취지와 목적에 비추어 현저하게 상당성을 잃었다고 인정되는 경우에 한합니다. 이는 제소자가 통상의 주의력을 가지고 있었더라면 알 수 있었거나 쉽게 알 수 있었음에도 불구하고 권리 주장을 하여 소를 제기하는 행위가 재판제도의 왜곡을 초래할 정도로 무리하였음을 의미합니다.",기한 불법행위 처분 근거 소유권 계약 신청 금지 관련 등기청구권 인정 패소 조건 매매 민사소송 이전 가처분,-1
파산절차에서 채권자가 신고할 수 있는 파산채권의 범위는 어떻게 되나요?,"채무자회생법 제446조에 의하면, 채권자는 파산절차에서 발생한 모든 재산상 청구권을 파산채권으로 신고할 수 있습니다. 이는 파산법 제24조에 의해 파산선고 이전에 발생한 권리와 파산선고 이후에 발생한 권리를 포함하여 채권가압류, 담보권 행사로 인해 발생한 손해 등도 포함됩니다.",2015-01-09T09:00:00.000+09:00,0,"파산절차에서 채권자가 신고할 수 있는 파산채권의 범위는 어떻게 되나요? 채무자회생법 제446조에 의하면, 채권자는 파산절차에서 발생한 모든 재산상 청구권을 파산채권으로 신고할 수 있습니다. 이는 파산법 제24조에 의해 파산선고 이전에 발생한 권리와 파산선고 이후에 발생한 권리를 포함하여 채권가압류, 담보권 행사로 인해 발생한 손해 등도 포함됩니다.",채권 파산 신고 어떻다 범위 채권자,-1
