input,output,input_processed,is_divorce,topic_label,announce_date,text_combined
양육비에 대한 지연손해금의 적용 방식은 어떻게 되나요?,"양육비에 대한 지연손해금은 민법 제397조에 따라 기본적으로 연 5%에서 시작하여, 소송촉진 등에 관한 특례법에 의거하여 지연기간이 경과한 후에는 연 12%로 변동됩니다. 즉, 지급 기한이 경과한 이후에는 높은 비율의 지연손해금을 적용받게 되어, 이를 통해 양육비 지급을 의무화하는 강한 동기를 부여합니다.",양육비 지연손해금 방식,1,1,2018-04-27T09:00:00.000+09:00,"근로자가 사망한 경우 손해배상액의 산정 기준은 무엇인가요? 근로자가 사망한 경우 손해배상액 산정 시에는 사망으로 인한 직접적인 경제적 손실뿐 아니라 유족의 정서적 피해도 고려됩니다. 일반적으로 수입 상실액, 혼인, 자녀 양육비, 장례비용 등이 포함되어 산정되며, 대법원 판례에 따라 유족의 상황과 혜택을 종합적으로 고려하여 적정액을 결정합니다. 또한, 유족의 생활수준이나 사망 직전의 수입, 근로자의 나이 등의 요소도 손해배상액에 영향을 미치는 중요한 기준이 됩니다."
"사실혼 관계에서 재산분할이 인정되기 위해서는 어떤 조건이 충족되어야 하며, 관련 법리는 무엇인가요?","사실혼 관계에서 재산분할이 인정되기 위해서는 당사자 사이에 혼인 의사가 있어야 하며, 객관적으로 사회관념상 부부공동생활을 인정할 수 있는 혼인생활의 실체가 있어야 합니다. 관련법리로는 민법 제839조 제1항에 따라 사실혼 관계에 있는 부부의 재산분할 규정이 적용되며, 이때 부부의 생활공동체라는 실질에 비추어 유추적용이 가능합니다. 대법원 1995. 3. 10. 선고 94므1379, 1386 판결을 참고할 수 있습니다.",사실혼 관계 재산 분할 충족 되어다 법리,1,3,2021-05-27T09:00:00.000+09:00,"이혼소송에서 청구권이 소멸하는 조건은 무엇인가요? 대한민국 민법 제836조에 따르면, 이혼청구권은 부부의 일방이 이혼소송을 제기한 날부터 6개월이 경과하였음에도 불구하고 그 청구를 하지 않으면 소멸합니다. 따라서 이혼청구권을 주장하기 위해서는 소송을 제기한 후 6개월 이내에 청구를 계속해야 합니다."
양육비 지급 의무를 확인하기 위해 필요한 공정증서의 법적 효력은 무엇인가요?,"민법 제837조, 912조에 따르면, 양육비 지급 의무를 확인하는 공정증서는 당사자 간 약정에 의하여 강제 집행이 가능한 효력을 가집니다. 이는 양육자의 의무가 자녀의 복리를 위해 이행되어야 하며, 양육비는 정기적으로 지급되어야 한다는 원칙에 따라 필요합니다.",양육비 지급 의무 확인 공정증서 법적,1,1,2016-11-10T09:00:00.000+09:00,"양육비에 대한 지연손해금의 적용 방식은 어떻게 되나요? 양육비에 대한 지연손해금은 민법 제397조에 따라 기본적으로 연 5%에서 시작하여, 소송촉진 등에 관한 특례법에 의거하여 지연기간이 경과한 후에는 연 12%로 변동됩니다. 즉, 지급 기한이 경과한 이후에는 높은 비율의 지연손해금을 적용받게 되어, 이를 통해 양육비 지급을 의무화하는 강한 동기를 부여합니다."
재산분할의 적법성을 검토하는 기준은 무엇인가요?,"재산분할의 적법성은 민법 제839조의2 제2항에 따라 상당한 정도를 벗어나는지 여부로 판단됩니다. 즉, 혼인 중 형성된 공동재산의 공정한 청산을 통해 이루어져야 하며, 과도한 재산이전이 이루어진 경우에는 사해행위로 간주될 수 있습니다. 이때, 채권자는 부당한 재산분할 사실을 입증해야 하며, 이혼 당시의 재산 상태와 기여도를 종합적으로 고려해야 합니다.",재산 분할 법성 검토 기준,1,3,2019-07-11T09:00:00.000+09:00,"사실혼 관계에서 재산분할이 인정되기 위해서는 어떤 조건이 충족되어야 하며, 관련 법리는 무엇인가요? 사실혼 관계에서 재산분할이 인정되기 위해서는 당사자 사이에 혼인 의사가 있어야 하며, 객관적으로 사회관념상 부부공동생활을 인정할 수 있는 혼인생활의 실체가 있어야 합니다. 관련법리로는 민법 제839조 제1항에 따라 사실혼 관계에 있는 부부의 재산분할 규정이 적용되며, 이때 부부의 생활공동체라는 실질에 비추어 유추적용이 가능합니다. 대법원 1995. 3. 10. 선고 94므1379, 1386 판결을 참고할 수 있습니다."
외국적 요소가 있는 법률관계에 적용되는 준거법의 조사 의무는 어떻게 이루어지나요?,"대법원 판례에 따르면, 외국적 요소가 있는 사건에 대해서는 법원이 직권으로 외국법의 내용을 조사해야 할 의무가 있습니다. 관련규정에 의거하여, 법원은 준거법에 관한 심리를 통해 당사자에게 의견을 진술할 수 있는 기회를 제공해야 하며, 필요한 자료 제출을 요구할 수 있습니다.",외국 요소 법률관계 주다 조사 의무 이루어지다,1,1,2023-10-31T09:00:00.000+09:00,"양육비 지급 의무를 확인하기 위해 필요한 공정증서의 법적 효력은 무엇인가요? 민법 제837조, 912조에 따르면, 양육비 지급 의무를 확인하는 공정증서는 당사자 간 약정에 의하여 강제 집행이 가능한 효력을 가집니다. 이는 양육자의 의무가 자녀의 복리를 위해 이행되어야 하며, 양육비는 정기적으로 지급되어야 한다는 원칙에 따라 필요합니다."
이혼 소송에서 위자료 청구의 조건은 무엇인가요?,"이혼 소송에서 위자료 청구를 위해서는 비양육자 또는 상대방의 귀책사유가 있어야 합니다. 즉, 민법 제840조에 따라 이혼의 원인인 유책행위가 인정되어야 하며, 이에 대한 입증이 필요합니다. 또한, 위자료의 액수는 피해자가 입은 정신적 고통의 정도, 재산적 요인 등을 종합적으로 고려하여 정해지며, 이를 위해 관련 증빙 자료를 제출해야 됩니다.",이혼 소송 위자료 청구,1,1,2015-10-22T09:00:00.000+09:00,"재산분할의 적법성을 검토하는 기준은 무엇인가요? 재산분할의 적법성은 민법 제839조의2 제2항에 따라 상당한 정도를 벗어나는지 여부로 판단됩니다. 즉, 혼인 중 형성된 공동재산의 공정한 청산을 통해 이루어져야 하며, 과도한 재산이전이 이루어진 경우에는 사해행위로 간주될 수 있습니다. 이때, 채권자는 부당한 재산분할 사실을 입증해야 하며, 이혼 당시의 재산 상태와 기여도를 종합적으로 고려해야 합니다."
사실혼 관계 해소에 따른 재산분할을 구하는 절차는 어떻게 이루어지나요?,"사실혼 관계 해소에 따른 재산분할은 가정법원에 심판 청구를 통해 이루어집니다. 재산분할 청구는 사실혼 관계가 해소된 이후에 이루어져야 하며, 당사자 일방이 가정법원에 청구한 후 법원은 양 당사자의 재산 형성 기여도, 혼인 기간 등을 기준으로 재산분할의 범위와 액수를 결정합니다.",사실혼 관계 해소 재산 분할 이루어지다,1,3,2020-01-10T09:00:00.000+09:00,"외국적 요소가 있는 법률관계에 적용되는 준거법의 조사 의무는 어떻게 이루어지나요? 대법원 판례에 따르면, 외국적 요소가 있는 사건에 대해서는 법원이 직권으로 외국법의 내용을 조사해야 할 의무가 있습니다. 관련규정에 의거하여, 법원은 준거법에 관한 심리를 통해 당사자에게 의견을 진술할 수 있는 기회를 제공해야 하며, 필요한 자료 제출을 요구할 수 있습니다."
혼인관계의 파탄에 대한 위자료 청구에서 인정되는 피해자의 기여도는 어떻게 평가되나요?,"혼인관계의 파탄에 대한 위자료 청구에서 피해자의 기여도는 혼인 기간 동안의 상호 협력과 각자의 역할을 기준으로 평가됩니다. 피해자가 결혼식 및 혼수 비용에 얼마나 기여했는지, 또한 생활비나 재산의 유지 관리에 있어 기여한 정도 등을 종합하여 재산분할 또는 위자료의 기준으로 삼아야 합니다. 이를 통해 피해자의 기여도가 금전적으로 어떠한 영향을 미쳤는지를 명확히 하여야 합니다.",혼인 관계 파탄 위자료 청구 피해자 기여 평,1,6,2017-09-05T09:00:00.000+09:00,"이혼 소송에서 위자료 청구의 조건은 무엇인가요? 이혼 소송에서 위자료 청구를 위해서는 비양육자 또는 상대방의 귀책사유가 있어야 합니다. 즉, 민법 제840조에 따라 이혼의 원인인 유책행위가 인정되어야 하며, 이에 대한 입증이 필요합니다. 또한, 위자료의 액수는 피해자가 입은 정신적 고통의 정도, 재산적 요인 등을 종합적으로 고려하여 정해지며, 이를 위해 관련 증빙 자료를 제출해야 됩니다."
양육비 약정의 법적 효력 범위는 어떻게 정립되는가요?,"양육비 약정의 법적 효력 범위는 당사자 간의 명시적인 합의에 따라 정해지며, 이는 민법 제979조 등 관련 규정에 따라 유효해야 합니다. 약정이 이루어질 당시 미성년 자녀의 양육에 필요한 최소한의 금융적 필요를 반영하여야 하며, 사용 목적과 지급 방법을 구체적으로 명시해야 법적 효력을 인정받습니다. 만약 특정 한계나 조건이 충족되지 않는다면, 약정의 효력이 인정되지 않을 수 있습니다.",양육비 약정 법적 범위 정립,1,1,2018-10-17T09:00:00.000+09:00,"사실혼 관계 해소에 따른 재산분할을 구하는 절차는 어떻게 이루어지나요? 사실혼 관계 해소에 따른 재산분할은 가정법원에 심판 청구를 통해 이루어집니다. 재산분할 청구는 사실혼 관계가 해소된 이후에 이루어져야 하며, 당사자 일방이 가정법원에 청구한 후 법원은 양 당사자의 재산 형성 기여도, 혼인 기간 등을 기준으로 재산분할의 범위와 액수를 결정합니다."
이혼소송에서 소취하에 따른 승소간주조항 적용의 조건은 무엇인가요?,"이혼소송에서 소취하에 따른 승소간주조항은, 소송대리인이 상당한 정도로 업무를 수행하여 승소가 가능했음에도 불구하고 위임인이 동의 없이 소를 취하하는 경우에 적용됩니다. 이는 수임인이 위임계약의 이행과 관련한 잘못이 없고 위임인이 자발적으로 소를 취하한 경우에 해당하여, 이러한 상황에서 수임인의 성공보수금 권리를 보호하기 위한 것입니다.",이혼소송 소취하 승소 조항,1,1,2018-12-19T09:00:00.000+09:00,"혼인관계의 파탄에 대한 위자료 청구에서 인정되는 피해자의 기여도는 어떻게 평가되나요? 혼인관계의 파탄에 대한 위자료 청구에서 피해자의 기여도는 혼인 기간 동안의 상호 협력과 각자의 역할을 기준으로 평가됩니다. 피해자가 결혼식 및 혼수 비용에 얼마나 기여했는지, 또한 생활비나 재산의 유지 관리에 있어 기여한 정도 등을 종합하여 재산분할 또는 위자료의 기준으로 삼아야 합니다. 이를 통해 피해자의 기여도가 금전적으로 어떠한 영향을 미쳤는지를 명확히 하여야 합니다."
사실혼관계 해소에 따라 재산분할대상에 포함될 수 없는 채무는 무엇인가요?,"사실혼관계가 해소된 이후에 발생한 채무는 재산분할의 대상에 포함될 수 없습니다. 민법 제839조에 따르면, 재산분할은 쌍방이 공동으로 형성한 재산에 대한 것으로, 이혼 이후 개인이 부담하게 되는 채무는 이에 해당되지 않습니다.",사실혼 관계 해소 재산 분할 대상 포함 채무,1,3,2020-12-09T09:00:00.000+09:00,"양육비 약정의 법적 효력 범위는 어떻게 정립되는가요? 양육비 약정의 법적 효력 범위는 당사자 간의 명시적인 합의에 따라 정해지며, 이는 민법 제979조 등 관련 규정에 따라 유효해야 합니다. 약정이 이루어질 당시 미성년 자녀의 양육에 필요한 최소한의 금융적 필요를 반영하여야 하며, 사용 목적과 지급 방법을 구체적으로 명시해야 법적 효력을 인정받습니다. 만약 특정 한계나 조건이 충족되지 않는다면, 약정의 효력이 인정되지 않을 수 있습니다."
